Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5,Dimension_Hierarchy_6,Dimension_Name_6,Dimension_Value_6
633.5,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021544
729.0,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021545
789.7,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021546
862.4,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021547
1126.9,,0.7,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021548
660.7,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0006603
546.0,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0006604
300.0,,0.2,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021538
359.2,,0.2,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021539
386.8,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021540
416.4,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021541
479.1,,0.1,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021543
619.6,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021544
712.0,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021545
769.8,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021546
845.4,,0.4,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021547
1100.3,,0.7,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005430,CL_0000699,Earnings Statistics,CI_0021548
547.1,,0.2,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006603
471.2,,0.4,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006604
277.0,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021538
323.7,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021539
345.0,,0.2,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021540
367.7,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021541
417.0,,0.4,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021543
535.8,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021544
616.2,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021545
667.6,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021546
716.8,,0.4,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021547
879.3,,0.8,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021548
539.3,,0.3,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006603
461.5,,0.3,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006604
268.3,,0.2,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021538
315.1,,0.2,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021539
336.7,,0.3,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021540
358.9,,0.3,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021541
407.8,,0.4,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021543
528.3,,0.4,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021544
607.3,,0.4,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021545
656.5,,0.4,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021546
707.5,,0.4,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021547
863.4,,0.8,time,Year,2014,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021548
533.0,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006603
458.9,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006604
268.3,,0.2,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021538
313.5,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021539
334.8,,0.2,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021540
356.5,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021541
403.0,,0.3,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021543
523.2,,0.4,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021544
602.1,,0.4,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021545
649.6,,0.5,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021546
697.9,,0.5,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021547
853.9,,0.7,time,Year,2013,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021548
525.1,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006603
448.9,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0006604
262.3,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021538
307.7,,0.2,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021539
328.3,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021540
348.7,,0.3,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021541
395.8,,0.4,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021543
516.2,,0.4,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021544
591.3,,0.5,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021545
638.0,,0.5,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021546
689.1,,0.6,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021547
845.1,,0.8,time,Year,2012,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021549,CL_0000712,Sex,CI_0005444,CL_0000699,Earnings Statistics,CI_0021548
204.5,,0.4,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0006603
167.0,,0.5,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0006604
52.0,,0.8,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021538
88.6,,0.7,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021539
103.9,,0.1,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021540
116.3,,0.5,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021541
144.0,,0.5,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021543
194.3,,0.3,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021544
226.3,,0.6,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021545
248.1,,0.6,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021546
278.4,,0.8,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021547
388.3,,1.6,time,Year,2015,2013WARDH,Geographic_Hierarchy,K02000001,CL_0000700,Earnings,CI_0021537,CL_0000696,Working Pattern,CI_0021550,CL_0000712,Sex,CI_0006618,CL_0000699,Earnings Statistics,CI_0021548
